  -5.514407504789e+00   0.000000000000e+00
  -5.459263429741e+00   0.000000000000e+00
  -5.404119354693e+00   0.000000000000e+00
  -5.348975279645e+00   0.000000000000e+00
  -5.293831204597e+00   1.800000000000e-08
  -5.238687129549e+00   3.620000000000e-07
  -5.183543054501e+00   9.640000000000e-07
  -5.128398979453e+00   1.706000000000e-06
  -5.073254904405e+00   2.674000000000e-06
  -5.018110829358e+00   3.768000000000e-06
  -4.962966754310e+00   5.082000000000e-06
  -4.907822679262e+00   6.162000000000e-06
  -4.852678604214e+00   7.546000000000e-06
  -4.797534529166e+00   9.088000000000e-06
  -4.742390454118e+00   1.040200000000e-05
  -4.687246379070e+00   1.204600000000e-05
  -4.632102304022e+00   1.383600000000e-05
  -4.576958228975e+00   1.514400000000e-05
  -4.521814153927e+00   1.712400000000e-05
  -4.466670078879e+00   1.855400000000e-05
  -4.411526003831e+00   2.056000000000e-05
  -4.356381928783e+00   2.223400000000e-05
  -4.301237853735e+00   2.405600000000e-05
  -4.246093778687e+00   2.525200000000e-05
  -4.190949703639e+00   2.788800000000e-05
  -4.135805628591e+00   2.968200000000e-05
  -4.080661553544e+00   3.174400000000e-05
  -4.025517478496e+00   3.320800000000e-05
  -3.970373403448e+00   3.514800000000e-05
  -3.915229328400e+00   3.634600000000e-05
  -3.860085253352e+00   3.830200000000e-05
  -3.804941178304e+00   4.060200000000e-05
  -3.749797103256e+00   4.175200000000e-05
  -3.694653028208e+00   4.315800000000e-05
  -3.639508953160e+00   4.516000000000e-05
  -3.584364878113e+00   4.706800000000e-05
  -3.529220803065e+00   4.697400000000e-05
  -3.474076728017e+00   4.926600000000e-05
  -3.418932652969e+00   5.010400000000e-05
  -3.363788577921e+00   5.110200000000e-05
  -3.308644502873e+00   5.120800000000e-05
  -3.253500427825e+00   5.237800000000e-05
  -3.198356352777e+00   5.250400000000e-05
  -3.143212277729e+00   5.269200000000e-05
  -3.088068202682e+00   5.196600000000e-05
  -3.032924127634e+00   5.288200000000e-05
  -2.977780052586e+00   5.277000000000e-05
  -2.922635977538e+00   5.244800000000e-05
  -2.867491902490e+00   5.229800000000e-05
  -2.812347827442e+00   5.339200000000e-05
  -2.757203752394e+00   5.286800000000e-05
  -2.702059677346e+00   5.296600000000e-05
  -2.646915602299e+00   5.297400000000e-05
  -2.591771527251e+00   5.307600000000e-05
  -2.536627452203e+00   5.242400000000e-05
  -2.481483377155e+00   5.293600000000e-05
  -2.426339302107e+00   5.350000000000e-05
  -2.371195227059e+00   5.361600000000e-05
  -2.316051152011e+00   5.317400000000e-05
  -2.260907076963e+00   5.372200000000e-05
  -2.205763001915e+00   5.365000000000e-05
  -2.150618926868e+00   5.402400000000e-05
  -2.095474851820e+00   5.342600000000e-05
  -2.040330776772e+00   5.382000000000e-05
  -1.985186701724e+00   5.343400000000e-05
  -1.930042626676e+00   5.366000000000e-05
  -1.874898551628e+00   5.350200000000e-05
  -1.819754476580e+00   5.393600000000e-05
  -1.764610401532e+00   5.385200000000e-05
  -1.709466326484e+00   5.433000000000e-05
  -1.654322251437e+00   5.389600000000e-05
  -1.599178176389e+00   5.397000000000e-05
  -1.544034101341e+00   5.401000000000e-05
  -1.488890026293e+00   5.396600000000e-05
  -1.433745951245e+00   5.436400000000e-05
  -1.378601876197e+00   5.394800000000e-05
  -1.323457801149e+00   5.449200000000e-05
  -1.268313726101e+00   5.389600000000e-05
  -1.213169651053e+00   5.425800000000e-05
  -1.158025576006e+00   5.412400000000e-05
  -1.102881500958e+00   5.366000000000e-05
  -1.047737425910e+00   5.423000000000e-05
  -9.925933508619e-01   5.421400000000e-05
  -9.374492758141e-01   5.452600000000e-05
  -8.823052007662e-01   5.387000000000e-05
  -8.271611257183e-01   5.426000000000e-05
  -7.720170506704e-01   5.411600000000e-05
  -7.168729756225e-01   5.445600000000e-05
  -6.617289005746e-01   5.413400000000e-05
  -6.065848255267e-01   5.397800000000e-05
  -5.514407504789e-01   5.419800000000e-05
  -4.962966754310e-01   5.507800000000e-05
  -4.411526003831e-01   5.392800000000e-05
  -3.860085253352e-01   5.472800000000e-05
  -3.308644502873e-01   5.423400000000e-05
  -2.757203752394e-01   5.405200000000e-05
  -2.205763001915e-01   5.400200000000e-05
  -1.654322251437e-01   5.502600000000e-05
  -1.102881500958e-01   5.424800000000e-05
  -5.514407504789e-02   5.419600000000e-05
   0.000000000000e+00   5.465800000000e-05
   5.514407504789e-02   5.390200000000e-05
   1.102881500958e-01   5.421400000000e-05
   1.654322251437e-01   5.442800000000e-05
   2.205763001915e-01   5.442800000000e-05
   2.757203752394e-01   5.437200000000e-05
   3.308644502873e-01   5.499600000000e-05
   3.860085253352e-01   5.425000000000e-05
   4.411526003831e-01   5.473800000000e-05
   4.962966754310e-01   5.466400000000e-05
   5.514407504789e-01   5.444600000000e-05
   6.065848255267e-01   5.387400000000e-05
   6.617289005746e-01   5.433400000000e-05
   7.168729756225e-01   5.439000000000e-05
   7.720170506704e-01   5.453800000000e-05
   8.271611257183e-01   5.471800000000e-05
   8.823052007662e-01   5.401400000000e-05
   9.374492758141e-01   5.449400000000e-05
   9.925933508619e-01   5.473400000000e-05
   1.047737425910e+00   5.456400000000e-05
   1.102881500958e+00   5.420000000000e-05
   1.158025576006e+00   5.395800000000e-05
   1.213169651053e+00   5.444400000000e-05
   1.268313726101e+00   5.420800000000e-05
   1.323457801149e+00   5.405600000000e-05
   1.378601876197e+00   5.382000000000e-05
   1.433745951245e+00   5.366600000000e-05
   1.488890026293e+00   5.422000000000e-05
   1.544034101341e+00   5.393600000000e-05
   1.599178176389e+00   5.398600000000e-05
   1.654322251437e+00   5.337600000000e-05
   1.709466326484e+00   5.346000000000e-05
   1.764610401532e+00   5.405600000000e-05
   1.819754476580e+00   5.435600000000e-05
   1.874898551628e+00   5.324200000000e-05
   1.930042626676e+00   5.367800000000e-05
   1.985186701724e+00   5.338600000000e-05
   2.040330776772e+00   5.363600000000e-05
   2.095474851820e+00   5.297600000000e-05
   2.150618926868e+00   5.309800000000e-05
   2.205763001915e+00   5.348800000000e-05
   2.260907076963e+00   5.310000000000e-05
   2.316051152011e+00   5.350000000000e-05
   2.371195227059e+00   5.287800000000e-05
   2.426339302107e+00   5.325800000000e-05
   2.481483377155e+00   5.318600000000e-05
   2.536627452203e+00   5.263800000000e-05
   2.591771527251e+00   5.333200000000e-05
   2.646915602299e+00   5.350200000000e-05
   2.702059677346e+00   5.328400000000e-05
   2.757203752394e+00   5.275600000000e-05
   2.812347827442e+00   5.242200000000e-05
   2.867491902490e+00   5.245800000000e-05
   2.922635977538e+00   5.287600000000e-05
   2.977780052586e+00   5.246000000000e-05
   3.032924127634e+00   5.247600000000e-05
   3.088068202682e+00   5.203400000000e-05
   3.143212277729e+00   5.288400000000e-05
   3.198356352777e+00   5.196000000000e-05
   3.253500427825e+00   5.226000000000e-05
   3.308644502873e+00   5.203000000000e-05
   3.363788577921e+00   5.175000000000e-05
   3.418932652969e+00   5.083400000000e-05
   3.474076728017e+00   4.977000000000e-05
   3.529220803065e+00   4.803600000000e-05
   3.584364878113e+00   4.635000000000e-05
   3.639508953160e+00   4.478400000000e-05
